,sub_num,prt,prt_rel_om,leave_thresh,opt_prt_om,gender,age,block,galaxy,switch,planet_n,num_in_gal,planet_n_norm,agez,age_group
0,163,2,0,63.5,2,Male,21.51,4,poor,switch,51,0,1.491092817323778,0.8575736349072974,adult
0,163,2,0,61.5,2,Male,21.51,4,poor,no_switch,52,1,1.5533713928264579,0.8575736349072974,adult
0,163,2,-5,93.0,7,Male,21.51,4,rich,switch,53,0,1.6156499683291379,0.8575736349072974,adult
0,163,2,-5,94.5,7,Male,21.51,4,rich,no_switch,54,1,1.6779285438318177,0.8575736349072974,adult
0,165,2,0,65.5,2,Male,22.38,1,poor,no_switch,0,0,-1.6718713006695245,1.0203995421927365,adult
0,165,3,1,8.0,2,Male,22.38,1,poor,no_switch,1,1,-1.6007614627393463,1.0203995421927365,adult
0,165,5,2,12.0,3,Male,22.38,1,neutral,switch,2,0,-1.529651624809168,1.0203995421927365,adult
0,165,5,2,9.0,3,Male,22.38,1,neutral,no_switch,3,1,-1.4585417868789898,1.0203995421927365,adult
0,165,1,-1,47.5,2,Male,22.38,1,neutral,no_switch,4,2,-1.3874319489488116,1.0203995421927365,adult
0,165,2,-5,95.0,7,Male,22.38,1,rich,switch,5,0,-1.3163221110186334,1.0203995421927365,adult
0,165,5,-2,51.0,7,Male,22.38,1,rich,no_switch,6,1,-1.245212273088455,1.0203995421927365,adult
0,165,4,-2,59.0,6,Male,22.38,1,rich,no_switch,7,2,-1.1741024351582767,1.0203995421927365,adult
0,165,2,0,63.0,2,Male,22.38,1,poor,switch,8,0,-1.1029925972280985,1.0203995421927365,adult
0,165,2,0,59.5,2,Male,22.38,1,poor,no_switch,9,1,-1.0318827592979203,1.0203995421927365,adult
0,165,2,0,57.5,2,Male,22.38,1,poor,no_switch,10,2,-0.960772921367742,1.0203995421927365,adult
0,165,2,0,59.0,2,Male,22.38,2,poor,no_switch,12,4,-0.8185532455073854,1.0203995421927365,adult
0,165,2,0,54.5,2,Male,22.38,2,poor,no_switch,13,5,-0.7474434075772072,1.0203995421927365,adult
0,165,2,0,57.0,2,Male,22.38,2,poor,no_switch,14,6,-0.676333569647029,1.0203995421927365,adult
0,165,4,-1,49.5,5,Male,22.38,2,rich,switch,15,0,-0.6052237317168506,1.0203995421927365,adult
0,165,4,-2,62.5,6,Male,22.38,2,rich,no_switch,16,1,-0.5341138937866724,1.0203995421927365,adult
0,165,4,-2,62.0,6,Male,22.38,2,rich,no_switch,17,2,-0.4630040558564941,1.0203995421927365,adult
0,165,4,-2,59.0,6,Male,22.38,2,rich,no_switch,18,3,-0.3918942179263159,1.0203995421927365,adult
0,165,3,-3,69.5,6,Male,22.38,2,rich,no_switch,19,4,-0.3207843799961376,1.0203995421927365,adult
0,165,3,1,39.5,2,Male,22.38,2,neutral,switch,20,0,-0.24967454206595935,1.0203995421927365,adult
0,165,4,-2,64.0,6,Male,22.38,2,rich,switch,21,0,-0.1785647041357811,1.0203995421927365,adult
0,165,5,-1,56.5,6,Male,22.38,2,rich,no_switch,22,1,-0.10745486620560284,1.0203995421927365,adult
0,165,2,0,73.0,2,Male,22.38,3,neutral,switch,24,0,0.034764809654753696,1.0203995421927365,adult
0,165,4,-2,64.0,6,Male,22.38,3,rich,switch,25,0,0.10587464758493195,1.0203995421927365,adult
0,165,3,1,39.5,2,Male,22.38,3,neutral,switch,26,0,0.17698448551511023,1.0203995421927365,adult
0,165,2,0,79.5,2,Male,22.38,3,neutral,no_switch,27,1,0.24809432344528848,1.0203995421927365,adult
0,165,2,0,80.0,2,Male,22.38,3,neutral,no_switch,28,2,0.31920416137546676,1.0203995421927365,adult
0,165,2,0,80.0,2,Male,22.38,3,neutral,no_switch,29,3,0.390313999305645,1.0203995421927365,adult
0,165,3,-4,77.5,7,Male,22.38,3,rich,switch,30,0,0.46142383723582325,1.0203995421927365,adult
0,165,4,-1,54.0,5,Male,22.38,3,rich,no_switch,31,1,0.5325336751660015,1.0203995421927365,adult
0,165,2,0,77.5,2,Male,22.38,3,neutral,switch,32,0,0.6036435130961798,1.0203995421927365,adult
0,165,2,0,75.5,2,Male,22.38,3,neutral,no_switch,33,1,0.674753351026358,1.0203995421927365,adult
0,165,3,-3,70.0,6,Male,22.38,3,rich,switch,34,0,0.7458631889565364,1.0203995421927365,adult
0,165,4,-3,64.0,7,Male,22.38,3,rich,no_switch,35,1,0.8169730268867146,1.0203995421927365,adult
0,165,3,1,16.0,2,Male,22.38,4,poor,switch,37,0,0.9591927027470711,1.0203995421927365,adult
0,165,2,0,60.5,2,Male,22.38,4,poor,no_switch,38,1,1.0303025406772495,1.0203995421927365,adult
0,165,2,0,55.5,2,Male,22.38,4,poor,no_switch,39,2,1.1014123786074277,1.0203995421927365,adult
0,165,3,-2,60.0,5,Male,22.38,4,rich,switch,40,0,1.172522216537606,1.0203995421927365,adult
0,165,4,-2,71.0,6,Male,22.38,4,rich,no_switch,41,1,1.2436320544677841,1.0203995421927365,adult
0,165,1,-5,51.0,6,Male,22.38,4,rich,no_switch,42,2,1.3147418923979624,1.0203995421927365,adult
0,165,4,-1,62.0,5,Male,22.38,4,rich,no_switch,43,3,1.3858517303281406,1.0203995421927365,adult
0,165,4,-2,64.5,6,Male,22.38,4,rich,no_switch,44,4,1.456961568258319,1.0203995421927365,adult
0,165,5,-2,61.5,7,Male,22.38,4,rich,no_switch,45,5,1.5280714061884972,1.0203995421927365,adult
0,165,2,0,59.0,2,Male,22.38,4,poor,switch,46,0,1.5991812441186755,1.0203995421927365,adult
0,165,2,0,62.5,2,Male,22.38,4,poor,no_switch,47,1,1.6702910820488537,1.0203995421927365,adult
0,166,4,2,2.0,2,Male,10.35,1,poor,no_switch,0,0,-1.6575233824292828,-1.2310897275128247,child
0,166,4,2,2.5,2,Male,10.35,1,poor,no_switch,1,1,-1.565738700014632,-1.2310897275128247,child
0,166,5,2,9.5,3,Male,10.35,1,neutral,switch,2,0,-1.473954017599981,-1.2310897275128247,child
0,166,4,2,15.5,2,Male,10.35,1,neutral,no_switch,3,1,-1.3821693351853301,-1.2310897275128247,child
0,166,5,2,13.0,3,Male,10.35,1,neutral,no_switch,4,2,-1.2903846527706793,-1.2310897275128247,child
0,166,10,3,18.0,7,Male,10.35,1,rich,switch,5,0,-1.1985999703560286,-1.2310897275128247,child
0,166,6,0,35.0,6,Male,10.35,1,rich,no_switch,6,1,-1.1068152879413777,-1.2310897275128247,child
0,166,7,0,33.0,7,Male,10.35,1,rich,no_switch,7,2,-1.0150306055267269,-1.2310897275128247,child
0,166,2,0,58.0,2,Male,10.35,2,poor,no_switch,9,1,-0.8314612406974252,-1.2310897275128247,child
0,166,2,0,67.5,2,Male,10.35,2,poor,no_switch,10,2,-0.7396765582827743,-1.2310897275128247,child
0,166,3,1,15.5,2,Male,10.35,2,poor,no_switch,11,3,-0.6478918758681235,-1.2310897275128247,child
0,166,10,4,20.5,6,Male,10.35,2,rich,switch,12,0,-0.5561071934534727,-1.2310897275128247,child
0,166,7,1,31.0,6,Male,10.35,2,rich,no_switch,13,1,-0.46432251103882183,-1.2310897275128247,child
0,166,7,1,28.5,6,Male,10.35,2,rich,no_switch,14,2,-0.372537828624171,-1.2310897275128247,child
0,166,5,0,45.0,5,Male,10.35,2,rich,no_switch,15,3,-0.2807531462095202,-1.2310897275128247,child
0,166,5,0,39.5,5,Male,10.35,2,rich,no_switch,16,4,-0.18896846379486934,-1.2310897275128247,child
0,166,3,1,33.0,2,Male,10.35,3,neutral,no_switch,18,1,-0.005399098965567677,-1.2310897275128247,child
0,166,7,1,35.0,6,Male,10.35,3,rich,switch,19,0,0.08638558344908316,-1.2310897275128247,child
0,166,3,1,38.5,2,Male,10.35,3,neutral,switch,20,0,0.178170265863734,-1.2310897275128247,child
0,166,3,1,35.0,2,Male,10.35,3,neutral,no_switch,21,1,0.26995494827838484,-1.2310897275128247,child
0,166,2,0,73.0,2,Male,10.35,3,neutral,no_switch,22,2,0.36173963069303566,-1.2310897275128247,child
0,166,3,1,40.5,2,Male,10.35,3,neutral,no_switch,23,3,0.4535243131076865,-1.2310897275128247,child
0,166,6,0,41.0,6,Male,10.35,3,rich,switch,24,0,0.5453089955223374,-1.2310897275128247,child
0,166,8,1,30.5,7,Male,10.35,3,rich,no_switch,25,1,0.6370936779369881,-1.2310897275128247,child
0,166,3,1,34.5,2,Male,10.35,3,neutral,switch,26,0,0.728878360351639,-1.2310897275128247,child
0,166,2,0,62.5,2,Male,10.35,4,poor,switch,28,0,0.9124477251809406,-1.2310897275128247,child
0,166,2,0,61.5,2,Male,10.35,4,poor,no_switch,29,1,1.0042324075955915,-1.2310897275128247,child
0,166,2,0,66.0,2,Male,10.35,4,poor,no_switch,30,2,1.0960170900102424,-1.2310897275128247,child
0,166,5,-1,49.0,6,Male,10.35,4,rich,switch,31,0,1.1878017724248933,-1.2310897275128247,child
0,166,6,0,41.5,6,Male,10.35,4,rich,no_switch,32,1,1.279586454839544,-1.2310897275128247,child
0,166,6,0,39.0,6,Male,10.35,4,rich,no_switch,33,2,1.3713711372541948,-1.2310897275128247,child
0,166,5,0,43.0,5,Male,10.35,4,rich,no_switch,34,3,1.4631558196688457,-1.2310897275128247,child
0,166,6,0,40.0,6,Male,10.35,4,rich,no_switch,35,4,1.5549405020834965,-1.2310897275128247,child
0,166,5,0,40.5,5,Male,10.35,4,rich,no_switch,36,5,1.6467251844981474,-1.2310897275128247,child
0,167,2,0,59.5,2,female,11.28,1,poor,no_switch,0,0,-1.650583267001298,-1.0570344473111482,child
0,167,3,1,12.5,2,female,11.28,1,poor,no_switch,1,1,-1.553668286186543,-1.0570344473111482,child
0,167,3,1,33.0,2,female,11.28,1,neutral,switch,2,0,-1.4567533053717878,-1.0570344473111482,child
0,167,5,3,12.0,2,female,11.28,1,neutral,no_switch,3,1,-1.3598383245570327,-1.0570344473111482,child
0,167,4,2,17.5,2,female,11.28,1,neutral,no_switch,4,2,-1.2629233437422775,-1.0570344473111482,child
0,167,6,0,40.0,6,female,11.28,1,rich,switch,5,0,-1.1660083629275224,-1.0570344473111482,child
0,167,8,3,18.5,5,female,11.28,1,rich,no_switch,6,1,-1.0690933821127675,-1.0570344473111482,child
0,167,9,3,23.0,6,female,11.28,1,rich,no_switch,7,2,-0.9721784012980123,-1.0570344473111482,child
0,167,3,1,15.0,2,female,11.28,2,poor,no_switch,9,1,-0.7783484396685021,-1.0570344473111482,child
0,167,3,1,14.0,2,female,11.28,2,poor,no_switch,10,2,-0.681433458853747,-1.0570344473111482,child
0,167,2,0,59.5,2,female,11.28,2,poor,no_switch,11,3,-0.5845184780389918,-1.0570344473111482,child
0,167,9,2,21.5,7,female,11.28,2,rich,switch,12,0,-0.4876034972242367,-1.0570344473111482,child
0,167,10,4,16.0,6,female,11.28,2,rich,no_switch,13,1,-0.39068851640948155,-1.0570344473111482,child
0,167,10,4,17.0,6,female,11.28,2,rich,no_switch,14,2,-0.29377353559472646,-1.0570344473111482,child
0,167,8,2,30.0,6,female,11.28,2,rich,no_switch,15,3,-0.19685855477997133,-1.0570344473111482,child
0,167,4,2,18.0,2,female,11.28,3,neutral,switch,17,0,-0.0030285931504610976,-1.0570344473111482,child
0,167,7,1,33.5,6,female,11.28,3,rich,switch,18,0,0.09388638766429402,-1.0570344473111482,child
0,167,4,2,19.0,2,female,11.28,3,neutral,switch,19,0,0.19080136847904913,-1.0570344473111482,child
0,167,3,1,36.5,2,female,11.28,3,neutral,no_switch,20,1,0.28771634929380424,-1.0570344473111482,child
0,167,3,1,40.5,2,female,11.28,3,neutral,no_switch,21,2,0.3846313301085594,-1.0570344473111482,child
0,167,3,1,37.5,2,female,11.28,3,neutral,no_switch,22,3,0.4815463109233145,-1.0570344473111482,child
0,167,5,-2,53.5,7,female,11.28,3,rich,switch,23,0,0.5784612917380696,-1.0570344473111482,child
0,167,9,2,22.5,7,female,11.28,3,rich,no_switch,24,1,0.6753762725528247,-1.0570344473111482,child
0,167,4,2,20.5,2,female,11.28,3,neutral,switch,25,0,0.7722912533675799,-1.0570344473111482,child
0,167,2,0,55.0,2,female,11.28,4,poor,switch,27,0,0.96612121499709,-1.0570344473111482,child
0,167,2,0,56.0,2,female,11.28,4,poor,no_switch,28,1,1.0630361958118453,-1.0570344473111482,child
0,167,2,0,56.0,2,female,11.28,4,poor,no_switch,29,2,1.1599511766266004,-1.0570344473111482,child
0,167,8,3,23.0,5,female,11.28,4,rich,switch,30,0,1.2568661574413553,-1.0570344473111482,child
0,167,7,1,36.0,6,female,11.28,4,rich,no_switch,31,1,1.3537811382561105,-1.0570344473111482,child
0,167,7,2,28.5,5,female,11.28,4,rich,no_switch,32,2,1.4506961190708656,-1.0570344473111482,child
0,167,5,0,45.0,5,female,11.28,4,rich,no_switch,33,3,1.5476110998856207,-1.0570344473111482,child
0,167,6,0,39.5,6,female,11.28,4,rich,no_switch,34,4,1.6445260807003759,-1.0570344473111482,child
0,168,3,1,20.5,2,Male,19.36,1,poor,no_switch,0,0,-1.6520496473960498,0.45518777207546346,adult
0,168,2,0,59.0,2,Male,19.36,1,poor,no_switch,1,1,-1.5625423135588026,0.45518777207546346,adult
0,168,4,1,24.5,3,Male,19.36,1,neutral,switch,2,0,-1.4730349797215552,0.45518777207546346,adult
0,168,4,2,15.5,2,Male,19.36,1,neutral,no_switch,3,1,-1.383527645884308,0.45518777207546346,adult
0,168,3,1,33.0,2,Male,19.36,1,neutral,no_switch,4,2,-1.2940203120470606,0.45518777207546346,adult
0,168,10,3,20.5,7,Male,19.36,1,rich,switch,5,0,-1.2045129782098134,0.45518777207546346,adult
0,168,7,2,26.5,5,Male,19.36,1,rich,no_switch,6,1,-1.115005644372566,0.45518777207546346,adult
0,168,7,1,32.5,6,Male,19.36,1,rich,no_switch,7,2,-1.0254983105353188,0.45518777207546346,adult
0,168,3,1,18.0,2,Male,19.36,1,poor,switch,8,0,-0.9359909766980715,0.45518777207546346,adult
0,168,2,0,57.0,2,Male,19.36,2,poor,no_switch,10,2,-0.7569763090235769,0.45518777207546346,adult
0,168,2,0,56.5,2,Male,19.36,2,poor,no_switch,11,3,-0.6674689751863296,0.45518777207546346,adult
0,168,2,0,57.5,2,Male,19.36,2,poor,no_switch,12,4,-0.5779616413490823,0.45518777207546346,adult
0,168,7,1,25.5,6,Male,19.36,2,rich,switch,13,0,-0.48845430751183505,0.45518777207546346,adult
0,168,5,1,32.0,4,Male,19.36,2,rich,no_switch,14,1,-0.39894697367458776,0.45518777207546346,adult
0,168,8,1,27.0,7,Male,19.36,2,rich,no_switch,15,2,-0.30943963983734046,0.45518777207546346,adult
0,168,7,1,30.0,6,Male,19.36,2,rich,no_switch,16,3,-0.2199323060000932,0.45518777207546346,adult
0,168,8,3,23.5,5,Male,19.36,2,rich,no_switch,17,4,-0.1304249721628459,0.45518777207546346,adult
0,168,3,1,34.0,2,Male,19.36,2,neutral,switch,18,0,-0.04091763832559862,0.45518777207546346,adult
0,168,3,1,37.5,2,Male,19.36,3,neutral,switch,20,0,0.13809702934889595,0.45518777207546346,adult
0,168,8,2,21.5,6,Male,19.36,3,rich,switch,21,0,0.22760436318614324,0.45518777207546346,adult
0,168,3,1,45.0,2,Male,19.36,3,neutral,switch,22,0,0.31711169702339054,0.45518777207546346,adult
0,168,3,1,39.0,2,Male,19.36,3,neutral,no_switch,23,1,0.40661903086063783,0.45518777207546346,adult
0,168,4,2,22.0,2,Male,19.36,3,neutral,no_switch,24,2,0.4961263646978851,0.45518777207546346,adult
0,168,3,1,33.0,2,Male,19.36,3,neutral,no_switch,25,3,0.5856336985351324,0.45518777207546346,adult
0,168,9,3,22.5,6,Male,19.36,3,rich,switch,26,0,0.6751410323723797,0.45518777207546346,adult
0,168,8,2,27.0,6,Male,19.36,3,rich,no_switch,27,1,0.764648366209627,0.45518777207546346,adult
0,168,3,1,27.5,2,Male,19.36,3,neutral,switch,28,0,0.8541557000468742,0.45518777207546346,adult
0,168,2,0,67.0,2,Male,19.36,4,poor,switch,30,0,1.0331703677213688,0.45518777207546346,adult
0,168,2,0,58.0,2,Male,19.36,4,poor,no_switch,31,1,1.1226777015586162,0.45518777207546346,adult
0,168,2,0,62.0,2,Male,19.36,4,poor,no_switch,32,2,1.2121850353958634,0.45518777207546346,adult
0,168,6,1,31.5,5,Male,19.36,4,rich,switch,33,0,1.3016923692331106,0.45518777207546346,adult
0,168,7,2,26.0,5,Male,19.36,4,rich,no_switch,34,1,1.391199703070358,0.45518777207546346,adult
0,168,6,1,29.0,5,Male,19.36,4,rich,no_switch,35,2,1.4807070369076052,0.45518777207546346,adult
0,168,8,1,30.0,7,Male,19.36,4,rich,no_switch,36,3,1.5702143707448526,0.45518777207546346,adult
0,168,6,1,35.0,5,Male,19.36,4,rich,no_switch,37,4,1.6597217045820998,0.45518777207546346,adult
0,169,5,3,0.5,2,Female,17.25,1,poor,no_switch,0,0,-1.6086604813563834,0.060288157854454884,adolescent
0,169,3,1,14.0,2,Female,17.25,1,poor,no_switch,1,1,-1.474095726261933,0.060288157854454884,adolescent
0,169,6,4,5.0,2,Female,17.25,1,neutral,switch,2,0,-1.3395309711674828,0.060288157854454884,adolescent
0,169,5,2,7.0,3,Female,17.25,1,neutral,no_switch,3,1,-1.2049662160730323,0.060288157854454884,adolescent
0,169,6,3,3.5,3,Female,17.25,1,neutral,no_switch,4,2,-1.0704014609785821,0.060288157854454884,adolescent
0,169,14,8,4.5,6,Female,17.25,1,rich,switch,5,0,-0.9358367058841318,0.060288157854454884,adolescent
0,169,6,4,0.0,2,Female,17.25,2,poor,switch,7,0,-0.6667071956952312,0.060288157854454884,adolescent
0,169,4,2,1.0,2,Female,17.25,2,poor,no_switch,8,1,-0.5321424406007809,0.060288157854454884,adolescent
0,169,3,1,13.5,2,Female,17.25,2,poor,no_switch,9,2,-0.39757768550633055,0.060288157854454884,adolescent
0,169,13,6,7.0,7,Female,17.25,2,rich,switch,10,0,-0.26301293041188023,0.060288157854454884,adolescent
0,169,15,8,6.0,7,Female,17.25,2,rich,no_switch,11,1,-0.1284481753174299,0.060288157854454884,adolescent
0,169,6,3,6.0,3,Female,17.25,3,neutral,switch,13,0,0.14068133487147072,0.060288157854454884,adolescent
0,169,12,7,7.5,5,Female,17.25,3,rich,switch,14,0,0.27524608996592104,0.060288157854454884,adolescent
0,169,6,4,4.5,2,Female,17.25,3,neutral,switch,15,0,0.40981084506037135,0.060288157854454884,adolescent
0,169,6,3,5.5,3,Female,17.25,3,neutral,no_switch,16,1,0.5443756001548217,0.060288157854454884,adolescent
0,169,5,2,8.0,3,Female,17.25,3,neutral,no_switch,17,2,0.678940355249272,0.060288157854454884,adolescent
0,169,7,5,2.0,2,Female,17.25,3,neutral,no_switch,18,3,0.8135051103437223,0.060288157854454884,adolescent
0,169,5,3,0.5,2,Female,17.25,4,poor,switch,20,0,1.082634620532623,0.060288157854454884,adolescent
0,169,3,1,15.0,2,Female,17.25,4,poor,no_switch,21,1,1.2171993756270731,0.060288157854454884,adolescent
0,169,4,2,3.5,2,Female,17.25,4,poor,no_switch,22,2,1.3517641307215236,0.060288157854454884,adolescent
0,169,11,4,9.5,7,Female,17.25,4,rich,switch,23,0,1.4863288858159738,0.060288157854454884,adolescent
0,169,13,5,9.0,8,Female,17.25,4,rich,no_switch,24,1,1.6208936409104242,0.060288157854454884,adolescent
0,172,3,1,13.0,2,Male,20.05,1,poor,no_switch,0,0,-1.6557966417003034,0.5843255606121917,adult
0,172,4,2,2.5,2,Male,20.05,1,poor,no_switch,1,1,-1.56380793938362,0.5843255606121917,adult
0,172,5,2,8.0,3,Male,20.05,1,neutral,switch,2,0,-1.4718192370669365,0.5843255606121917,adult
0,172,4,1,18.0,3,Male,20.05,1,neutral,no_switch,3,1,-1.3798305347502529,0.5843255606121917,adult
0,172,3,0,40.0,3,Male,20.05,1,neutral,no_switch,4,2,-1.2878418324335694,0.5843255606121917,adult
0,172,7,2,23.0,5,Male,20.05,1,rich,switch,5,0,-1.1958531301168858,0.5843255606121917,adult
0,172,9,3,18.5,6,Male,20.05,1,rich,no_switch,6,1,-1.1038644278002023,0.5843255606121917,adult
0,172,9,2,20.5,7,Male,20.05,1,rich,no_switch,7,2,-1.011875725483519,0.5843255606121917,adult
0,172,2,0,57.0,2,Male,20.05,2,poor,no_switch,9,1,-0.8278983208501517,0.5843255606121917,adult
0,172,2,0,59.5,2,Male,20.05,2,poor,no_switch,10,2,-0.7359096185334683,0.5843255606121917,adult
0,172,2,0,60.5,2,Male,20.05,2,poor,no_switch,11,3,-0.6439209162167847,0.5843255606121917,adult
0,172,7,1,26.5,6,Male,20.05,2,rich,switch,12,0,-0.5519322139001012,0.5843255606121917,adult
0,172,6,0,32.0,6,Male,20.05,2,rich,no_switch,13,1,-0.4599435115834176,0.5843255606121917,adult
0,172,5,1,32.0,4,Male,20.05,2,rich,no_switch,14,2,-0.36795480926673413,0.5843255606121917,adult
0,172,7,1,29.5,6,Male,20.05,2,rich,no_switch,15,3,-0.2759661069500506,0.5843255606121917,adult
0,172,9,3,23.0,6,Male,20.05,2,rich,no_switch,16,4,-0.18397740463336706,0.5843255606121917,adult
0,172,3,1,31.5,2,Male,20.05,2,neutral,switch,17,0,-0.09198870231668353,0.5843255606121917,adult
0,172,4,2,16.5,2,Male,20.05,3,neutral,switch,19,0,0.09198870231668353,0.5843255606121917,adult
0,172,5,0,39.5,5,Male,20.05,3,rich,switch,20,0,0.18397740463336706,0.5843255606121917,adult
0,172,3,1,36.0,2,Male,20.05,3,neutral,switch,21,0,0.2759661069500506,0.5843255606121917,adult
0,172,3,0,46.5,3,Male,20.05,3,neutral,no_switch,22,1,0.36795480926673413,0.5843255606121917,adult
0,172,4,2,15.0,2,Male,20.05,3,neutral,no_switch,23,2,0.4599435115834176,0.5843255606121917,adult
0,172,3,1,38.0,2,Male,20.05,3,neutral,no_switch,24,3,0.5519322139001012,0.5843255606121917,adult
0,172,6,0,41.0,6,Male,20.05,3,rich,switch,25,0,0.6439209162167847,0.5843255606121917,adult
0,172,6,1,31.0,5,Male,20.05,3,rich,no_switch,26,1,0.7359096185334683,0.5843255606121917,adult
0,172,3,1,43.0,2,Male,20.05,3,neutral,switch,27,0,0.8278983208501517,0.5843255606121917,adult
0,172,2,0,64.0,2,Male,20.05,4,poor,switch,29,0,1.011875725483519,0.5843255606121917,adult
0,172,2,0,60.5,2,Male,20.05,4,poor,no_switch,30,1,1.1038644278002023,0.5843255606121917,adult
0,172,2,0,54.0,2,Male,20.05,4,poor,no_switch,31,2,1.1958531301168858,0.5843255606121917,adult
0,172,7,0,33.5,7,Male,20.05,4,rich,switch,32,0,1.2878418324335694,0.5843255606121917,adult
0,172,7,1,33.5,6,Male,20.05,4,rich,no_switch,33,1,1.3798305347502529,0.5843255606121917,adult
0,172,5,0,39.0,5,Male,20.05,4,rich,no_switch,34,2,1.4718192370669365,0.5843255606121917,adult
0,172,6,1,34.0,5,Male,20.05,4,rich,no_switch,35,3,1.56380793938362,0.5843255606121917,adult
0,172,10,3,19.0,7,Male,20.05,4,rich,no_switch,36,4,1.6557966417003034,0.5843255606121917,adult
0,173,3,1,13.5,2,Male,16.94,1,poor,no_switch,0,0,-1.6317794915563482,0.0022697311205628528,adolescent
0,173,2,0,56.5,2,Male,16.94,1,poor,no_switch,1,1,-1.5261509083975666,0.0022697311205628528,adolescent
0,173,3,1,37.0,2,Male,16.94,1,neutral,switch,2,0,-1.4205223252387853,0.0022697311205628528,adolescent
0,173,4,1,18.0,3,Male,16.94,1,neutral,no_switch,3,1,-1.3148937420800038,0.0022697311205628528,adolescent
0,173,4,2,18.5,2,Male,16.94,1,neutral,no_switch,4,2,-1.2092651589212222,0.0022697311205628528,adolescent
0,173,9,2,19.5,7,Male,16.94,1,rich,switch,5,0,-1.103636575762441,0.0022697311205628528,adolescent
0,173,10,3,18.0,7,Male,16.94,1,rich,no_switch,6,1,-0.9980079926036594,0.0022697311205628528,adolescent
0,173,10,4,14.5,6,Male,16.94,1,rich,no_switch,7,2,-0.8923794094448779,0.0022697311205628528,adolescent
0,173,2,0,55.5,2,Male,16.94,2,poor,no_switch,9,1,-0.681122243127315,0.0022697311205628528,adolescent
0,173,2,0,53.0,2,Male,16.94,2,poor,no_switch,10,2,-0.5754936599685335,0.0022697311205628528,adolescent
0,173,2,0,55.0,2,Male,16.94,2,poor,no_switch,11,3,-0.4698650768097521,0.0022697311205628528,adolescent
0,173,9,4,15.0,5,Male,16.94,2,rich,switch,12,0,-0.3642364936509706,0.0022697311205628528,adolescent
0,173,10,4,14.5,6,Male,16.94,2,rich,no_switch,13,1,-0.2586079104921892,0.0022697311205628528,adolescent
